date,1AAVE,1DAI,1ETH,1INCH,1USDC,1USDT,1WBTC,AAVE,AAVE.E,AGEUR,AMPL,ARB,AVAX,BAL,BAT,BTC,BTC.B,BUSD,CBETH,CRV,CVX,DAI,DAI.E,DPI,ENJ,ENS,ETH,EURS,FEI,FRAX,FTM,FUSDT,G-UNI,GHO,GHST,GUSD,JEUR,KNC,KNCL,LDO,LEND,LINK,LINK.E,LUSD,M.DAI,M.USDC,M.USDT,MAI,MANA,MATICX,METIS,MIMATIC,MKR,OP,RAI,REN,RENFIL,RETH,RPL,SAVAX,SETH,SNX,STETH,STMATIC,SUSD,SUSHI,TUSD,UNI,UNKNOWN (0x1985365e9f78359a9B6AD760e32412f4a445E862),USDC,USDC.E,USDP,USDT,USDT.E,UST,WAVAX,WBTC,WBTC.E,WETH,WETH.E,WFTM,WMATIC,WONE,WSTETH,XSUSHI,YFI,ZRX
2020-06-30,,,,,,,,,,,,,,,830006.61659,,,69408.71651,,,,1767441.18994,,,,,,,,,,,,,,,,,2248403.96551,,426139803.53868,7499416.37944,,,,,,,3971068.49802,,,,1643.51464,,,,,,,,0.01233,468447.1237,,,12034.94735,,1223077.85132,,0.0,1677509.61778,,,6972063.30444,,,,170.14207,,33020.4376,,,,,,,,195816.75583
2020-07-01,,,,,,,,,,,,,,,1291006.85821,,,67744.58028,,,,1109601.00985,,,,,,,,,,,,,,,,,2322822.19328,,426333394.28777,7498299.029,,,,,,,3989867.49071,,,,1627.33696,,,,,,,,0.01223,362943.26146,,,248117.72531,,1450825.47233,,0.0,1717305.34713,,,5978274.02075,,,,176.99139,,31809.24115,,,,,,,,239586.33197
2020-07-02,,,,,,,,,,,,,,,1330087.33547,,,72121.83927,,,,95424.52031,,,,,,,,,,,,,,,,,2285786.03992,,425669917.60316,7624016.90988,,,,,,,3687064.56286,,,,1640.35001,,,,,,,,10.1201,374673.09966,,,259535.92857,,1568685.85147,,0.0,934275.66147,,,5167566.68698,,,,170.41703,,31944.63805,,,,,,,,235648.02675
2020-07-03,,,,,,,,,,,,,,,2534654.75059,,,61386.96687,,,,396788.97691,,,,,,,,,,,,,,,,,1892733.04965,,425564932.21639,7670195.05226,,,,,,,3676858.15102,,,,1560.36375,,,,,,,,10.1011,355952.81147,,,69949.88806,,1376113.48709,,0.0,1364732.79787,,,7838455.3355,,,,177.89182,,32660.95744,,,,,,,,221246.80485
2020-07-04,,,,,,,,,,,,,,,2425628.79936,,,59580.04804,,,,634922.45106,,,,,,,,,,,,,,,,,1740473.63504,,425962197.17971,7651711.31182,,,,,,,3795191.85333,,,,1529.35116,,,,,,,,10.16823,339493.97685,,,54521.11066,,1542574.20642,,0.0,1662310.65918,,,5265376.84784,,,,574.89664,,31886.14171,,,,,,,,218873.44901
2020-07-05,,,,,,,,,,,,,,,1407310.42526,,,58916.74747,,,,831757.61718,,,,,,,,,,,,,,,,,1922366.18821,,423822455.83347,7810925.65492,,,,,,,3779732.99325,,,,3163.09184,,,,,,,,10.1146,341466.69369,,,55517.04391,,1540794.41088,,0.0,956548.98412,,,5165074.21851,,,,562.32947,,28623.25631,,,,,,,,457586.57658
2020-07-06,,,,,,,,,,,,,,,1471990.37771,,,68031.91064,,,,506069.21829,,,,,,,,,,,,,,,,,1990166.92835,,409720800.98375,7944064.49758,,,,,,,3717842.72665,,,,3173.82064,,,,,,,,10.1655,299189.90344,,,48014.04483,,1516557.72793,,0.0,2178650.51815,,,5007938.70759,,,,559.67019,,30795.11051,,,,,,,,457416.44107
2020-07-07,,,,,,,,,,,,,,,1440345.85907,,,70135.33358,,,,480522.36587,,,,,,,,,,,,,,,,,1946396.10455,,424909158.5261,7793848.57975,,,,,,,3747510.95165,,,,3193.51416,,,,,,,,10.14785,302882.78389,,,66792.43432,,553173.32814,,0.0,2141279.13002,,,5209602.44795,,,,615.56441,,31292.47832,,,,,,,,495507.66838
2020-07-08,,,,,,,,,,,,,,,1448703.07707,,,69231.70598,,,,550683.65694,,,,,,,,,,,,,,,,,1963132.72999,,425330868.45971,7742066.63554,,,,,,,3722973.51385,,,,3193.05712,,,,,,,,10.14173,212015.71739,,,63917.82338,,499293.10962,,0.0,1947940.84848,,,4057991.69545,,,,624.05138,,33094.51987,,,,,,,,498173.92305
2020-07-09,,,,,,,,,,,,,,,1423884.04724,,,69231.70598,,,,729470.16283,,,,,,,,,,,,,,,,,1959957.16844,,425595643.01581,7762459.43779,,,,,,,3725635.62386,,,,3226.77678,,,,,,,,10.13694,284663.71811,,,102651.62744,,618632.16487,,0.0,1659325.26258,,,4289638.78415,,,,661.17358,,30903.63849,,,,,,,,498805.43049
2020-07-10,,,,,,,,,,,,,,,1518940.47032,,,69310.09287,,,,495988.04981,,,,,,,,,,,,,,,,,1971384.2346,,425325371.62307,7884020.8914,,,,,,,3802088.36487,,,,3658.37535,,,,,,,,10.14895,300304.31882,,,99025.05802,,601218.06979,,0.0,1654923.27967,,,4909592.43725,,,,922.85725,,31144.00631,,,,,,,,524842.3766
2020-07-11,,,,,,,,,,,,,,,1546611.57843,,,64788.03114,,,,499252.53265,,,,,,,,,,,,,,,,,2232755.72837,,432454136.12567,7920085.2006,,,,,,,3822663.74676,,,,3690.47975,,,,,,,,10.15089,303183.33285,,,89650.81852,,841081.15411,,0.0,1959672.83446,,,5022353.48145,,,,940.42297,,31258.95911,,,,,,,,538842.08457
2020-07-12,,,,,,,,,,,,,,,1496310.27556,,,51738.39823,,,,474399.94499,,,,,,,,,,,,,,,,,2232482.3203,,433304701.42196,7954356.21898,,,,,,,3821480.28486,,,,3697.79652,,,,,,,,10.15294,297326.72804,,,81034.24299,,992975.69073,,0.0,3019439.78632,,,6211398.70145,,,,946.39418,,31252.37185,,,,,,,,513705.59852
2020-07-13,,,,,,,,,,,,,,,1485244.22831,,,90401.7368,,,,476807.72915,,,,,,,,,,,,,,,,,1953512.11927,,434078227.79689,8003568.71499,,,,,,,3890805.07899,,,,3760.97393,,,,,,,,10.1884,306744.92144,,,78172.10757,,585830.61256,,0.0,2914602.22033,,,5674640.78002,,,,1090.35568,,31744.15635,,,,,,,,507483.18421
2020-07-14,,,,,,,,,,,,,,,1479793.69841,,,84316.05845,,,,505347.91727,,,,,,,,,,,,,,,,,1348428.11543,,434073197.70657,7684466.23672,,,,,,,3875747.72231,,,,3820.54516,,,,,,,,12.11902,301811.67071,,,84517.26612,,481561.90738,,0.0,2671958.08983,,,6191572.65757,,,,1889.16726,,32210.10657,,,,,,,,493922.21074
2020-07-15,,,,,,,,,,,,,,,1471843.47977,,,76538.93788,,,,722489.33979,,,,,,,,,,,,,,,,,1289275.97237,,434526841.40183,7705874.10069,,,,,,,18875847.72231,,,,3837.01527,,,,,,,,12.15859,309438.6044,,,54309.53231,,573555.87001,,0.0,2885532.95915,,,6286779.66234,,,,1720.23453,,30278.31177,,,,,,,,492040.60323
2020-07-16,,,,,,,,,,,,,,,1464789.00515,,,85456.49121,,,,714542.30718,,,200285.57919,,,,,,,,,,,,,,1241782.64226,,435828857.76213,7704202.4368,,,,,,,18990149.7466,,,,3735.94985,,,1135230.3857,,,,,12.16833,328465.1386,,,113427.48724,,818847.88756,,0.0,2471890.55433,,,8578164.97867,,,,1734.58499,,31572.89064,,,,,,,,491712.51823
2020-07-17,,,,,,,,,,,,,,,1462777.0652,,,69622.31109,,,,674704.86182,,,432814.67955,,,,,,,,,,,,,,1281047.74141,,436271167.94777,7879255.32535,,,,,,,53987480.30333,,,,3745.78624,,,14726788.72808,,,,,12.18203,365080.79322,,,98993.33188,,711935.81071,,0.0,2939352.21405,,,10092450.1179,,,,1732.20009,,30029.48864,,,,,,,,491362.57567
2020-07-18,,,,,,,,,,,,,,,1455917.30527,,,56320.76313,,,,519371.60951,,,566869.32026,,,,,,,,,,,,,,1250816.83249,,441995010.93281,8076483.42588,,,,,,,53982150.08128,,,,3743.95764,,,16539615.11298,,,,,12.28441,317089.74631,,,176860.78646,,88098.8077,,0.0,2465967.14399,,,8576845.47564,,,,2013.09062,,31258.57865,,,,,,,,501250.07022
2020-07-19,,,,,,,,,,,,,,,2488194.57164,,,57354.38866,,,,2410371.57899,,,924802.80264,,,,,,,,,,,,,,1245519.46473,,445264673.64143,8181734.87048,,,,,,,53839748.29725,,,,3379.24436,,,22350371.37241,,,,,10.27736,438017.04193,,,188524.60982,,30304592.38041,,0.0,34291310.87292,,,28660635.00584,,,,2541.61372,,42326.94263,,,,,,,,587873.90061
2020-07-20,,,,,,,,,,,,,,,2068616.85694,,,57865.43996,,,,4955685.99459,,,910266.3376,,,,,,,,,,,,,,1470579.83418,,437614003.06717,7792407.92245,,,,,,,53788129.17,,,,3420.20366,,,23992884.66997,,,,,10.47331,559116.10544,,,203465.19475,,33381156.67151,,0.0,72026320.946,,,78732316.8294,,,,2657.64338,,46270.31647,,,,,,,,591780.11085
2020-07-21,,,,,,,,,,,,,,,2073198.6065,,,63731.30769,,,,3699708.89794,,,998383.38525,,,,,,,,,,,,,,1489412.90197,,448098921.78488,7542699.69706,,,,,,,53445071.16896,,,,3418.28475,,,32259455.601,,,,,10.25451,588642.69986,,,162261.46725,,40614404.28886,,0.0,97849638.6683,,,98932168.6315,,,,2723.61305,,48149.15683,,,,,,,,614879.98629
2020-07-22,,,,,,,,,,,,,,,1123633.90893,,,42814.15253,,,,791307.57217,,,1308999.57255,,,,,,,,,,,,,,1538813.1909,,442696294.01475,8142228.64619,,,,,,,53530410.16896,,,,3408.35284,,,32011167.08949,,,,,10.30739,538103.85358,,,206230.69574,,51715031.08297,,0.0,91045392.93437,,,115365486.51608,,,,4006.45809,,47487.3084,,,,,,,,596052.61126
2020-07-23,,,,,,,,,,,,,,,1188315.94163,,,40990.28758,,,,1962627.75368,,,1312851.37469,,,,,,,,,,,,,,1425259.76646,,455655335.04223,8267626.9602,,,,,,,53535252.09173,,,,3442.13753,,,33383191.62615,,,,,10.30544,532114.27299,,,189713.23338,,91986307.86981,,0.0,93478359.35623,,,116535566.02029,,,,5625.21588,,58294.21633,,,,,,,,648554.6335
2020-07-24,,,,,,,,,,,,,,,1173253.08207,,,77314.35924,,,,1506863.95992,,,1329709.06611,,,,,,,,,,,,,,1490202.41673,,460440391.53001,8372705.9322,,,,,,,53651169.33772,,,,3460.12645,,,33670760.61419,,,,,10.13786,481130.61611,,,126377.10666,,106351626.21353,,0.0,62451050.64347,,,98441219.86183,,,,5829.06137,,60670.33607,,,,,,,,668763.42354
2020-07-25,,,,,,,,,,,,,,,1098463.06988,,,74191.75811,,,,20800884.61963,,,1390407.72231,,,,,,,,,,,,,,1475672.32301,,465332978.13974,6716818.34369,,,,,,,53706433.46772,,,,3559.90214,,,32624093.99293,,,,,10.2045,465166.76784,,,62648.29018,,106533912.62364,,0.0,99293338.61099,,,114801019.86978,,,,5483.99985,,63373.97191,,,,,,,,652798.22852
2020-07-26,,,,,,,,,,,,,,,1589305.90003,,,74445.44458,,,,4408086.78059,,,1397013.03305,,,,,,,,,,,,,,565443.40726,,464360631.97145,6890933.04576,,,,,,,54045870.78107,,,,3686.81783,,,33727190.47287,,,,,10.17278,455104.92693,,,81949.45702,,81677972.62095,,0.0,57384686.36493,,,62099756.21509,,,,5433.89317,,65495.70989,,,,,,,,687786.5934
2020-07-27,,,,,,,,,,,,,,,1670220.89795,,,91828.56353,,,,2179297.89594,,,1355502.55069,,,,,,,,,,,,,,524231.61562,,467882482.63699,6892420.43422,,,,,,,54084386.70628,,,,3708.75007,,,32715524.41968,,,,,10.15353,475887.29461,,,74578.14874,,53267482.95894,,0.0,50094788.36103,,,43350333.7745,,,,2920.01928,,68640.85532,,,,,,,,691178.21974
2020-07-28,,,,,,,,,,,,,,,1099730.72171,,,83505.89506,,,,1027207.5255,,,1337577.62615,,,,,,,,,,,,,,527835.32436,,468799116.92876,7057410.33737,,,,,,,54115432.97951,,,,3711.56659,,,32857604.72577,,,,,10.18983,434347.39918,,,120790.2775,,51320855.16375,,0.0,49185823.825,,,37039784.76042,,,,2778.75991,,70807.9245,,,,,,,,707554.8629
2020-07-29,,,,,,,,,,,,,,,1069540.99236,,,72894.21579,,,,1143011.38008,,,1331999.9844,,,,,,,,,,,,,,579934.04099,,470276660.92473,7237370.6199,,,,,,,54195249.85664,,,,4045.80757,,,32857715.29442,,,,,10.07229,344282.53505,,,64469.65762,,51128406.41442,,0.0,63170227.28923,,,38592245.67424,,,,2819.48422,,71155.03618,,,,,,,,699794.23051
2020-07-30,,,,,,,,,,,,,,,908359.23125,,,61694.21579,,,,1298859.91203,,,1329254.52419,,,,,,,,,,,,,,574629.45504,,472971830.70685,7315821.03695,,,,,,,54195249.85664,,,,4218.22214,,,40055591.9287,,,,,10.10099,461412.99993,,,59041.15978,,51660940.30877,,0.0,78697659.04856,,,46031951.28591,,,,2864.47544,,77211.97205,,,,,,,,702188.85441
2020-07-31,,,,,,,,,,,,,,,1120545.01343,,,66527.37764,,,,2529553.32903,,,1270878.80708,,,,,,,,,,,,,,574634.71055,,475606061.32642,7685501.4605,,,,,,,54193685.38116,,,,4201.45256,,,40132705.90533,,,,,10.12539,456085.84724,,,61123.18904,,64620427.34849,,0.0,97063756.93728,,,49272834.58346,,,,2833.68762,,78515.7519,,,,,,,,697880.37871
2020-08-01,,,,,,,,,,,,,,,2095770.04652,,,54685.7163,,,,3067598.53172,,,1301206.5849,,,,,,,,,,,,,,508524.44359,,476808566.85819,7823294.44129,,,,,,,54193685.38116,,,,3900.68653,,,40697763.94241,,,,,10.12464,421848.03517,,,96636.62485,,71356963.20588,,0.0,83159545.87923,,,44670349.84465,,,,2834.56847,,80417.07789,,,,,,,,711406.84722
2020-08-02,,,,,,,,,,,,,,,1166367.41443,,,60518.39734,,,,4615711.89715,,,1296943.08339,,,,,,,,,,,,,,446319.79251,,474443030.64823,7758808.33965,,,,,,,54323024.41026,,,,4223.04166,,,40946832.91191,,,,,10.16621,426655.88244,,,103180.27323,,82149321.26489,,0.0,109694310.42772,,,37492890.15428,,,,2832.26533,,81466.44033,,,,,,,,760892.21595
2020-08-03,,,,,,,,,,,,,,,1062680.08964,,,58883.8103,,,,6074761.14154,,,1308415.6109,,,,,,,,,,,,,,445324.96086,,472398771.10217,7792418.18091,,,,,,,54540830.57028,,,,4253.22362,,,45886015.36796,,,,,10.20791,341192.44304,,,86274.19051,,70088207.19266,,0.0,78245893.2907,,,30150951.46899,,,,2475.10822,,83015.5322,,,,,,,,706759.94226
2020-08-04,,,,,,,,,,,,,,,1038494.06321,,,53891.70277,,,,4749340.48184,,,1352321.36982,,,,,,,,,,,,,,474858.14857,,472983817.3075,7997725.75045,,,,,,,54529648.56757,,,,4433.75811,,,53620659.27229,,,,,10.20128,231794.92015,,,101835.03329,,69326798.79288,,0.0,73262537.34187,,,29040957.21467,,,,2525.90199,,84972.1247,,,,,,,,717829.8566
2020-08-05,,,,,,,,,,,,,,,1029777.72267,,,42469.54368,,,,4080355.30451,,,1663397.99457,,,,,,,,,,,,,,441637.62846,,463325014.33,8026005.65699,,,,,,,54574554.99827,,,,4586.33293,,,54452863.54513,,,,,10.22237,271355.06994,,,128734.49461,,70412467.1723,,0.0,74393270.7115,,,26298259.24586,,,,2507.44298,,84978.23568,,,,,,,,736681.01219
2020-08-06,,,,,,,,,,,,,,,995896.62442,,,69434.70179,,,,3308016.23285,,,1449756.64192,,,,,,,,,,,,,,489753.73586,,464055811.41082,8141666.5302,,,,,,,54534497.30367,,,,4583.29964,,,56687819.47919,,,,,10.19983,390967.74267,,,114928.10426,,69665637.51279,,0.0,76875405.03796,,,25838828.2734,,,,2506.4458,,86469.54426,,,,,,,,740808.18001
2020-08-07,,,,,,,,,,,,,,,1145225.96363,,,69143.9614,,,,4155110.05239,,,1447245.50288,,,,,,,,,,,,,,496657.60274,,465083493.58736,7261262.74201,,,,,,,54541730.17161,,,,5442.05038,,,56639070.97292,,,,,10.21993,412737.77815,,,125460.46479,,68738938.73456,,0.0,78870512.49911,,,22193566.12018,,,,3579.99223,,109028.78634,,,,,,,,757498.45808
2020-08-08,,,,,,,,,,,,,,,1127340.01503,,,59738.30737,,,,3869037.75349,,,1457702.96928,,,,,,,,,,,,,,519529.95068,,464908597.83971,8794805.47892,,,,,,,54789883.8482,,,,5436.83824,,,56512855.72398,,,,,10.21977,466029.73035,,,74112.90434,,68948257.42915,,0.0,61830590.06995,,,23221382.05854,,,,3637.06293,,112661.91444,,,,,,,,815491.01874
2020-08-09,,,,,,,,,,,,,,,1209391.45206,,,59876.36891,,,,5271414.93916,,,1465151.33039,,,,,,,,,,,,,,528519.10771,,462979586.31497,9293132.63981,,,,,,,55207494.37379,,,,5160.95349,,,54162332.07671,,,,,10.15015,463212.81314,,,115009.43163,,74328680.67796,,0.0,59067225.9745,,,26001367.16517,,,,3616.19433,,119063.71991,,,,,,,,2315635.718
2020-08-10,,,,,,,,,,,,,,,1188437.07875,,,175030.75214,,,,3273979.32069,,,1405604.66609,,,,,,,,,,,,,,461947.98784,,458992950.34678,9362812.70707,,,,,,,55209491.86603,,,,3531.52006,,,55557302.22334,,,,,10.1675,459656.49164,,,77222.69001,,66895010.10449,,0.0,40380118.72143,,,15536584.97643,,,,2810.64399,,122847.82352,,,,,,,,2297722.18394
2020-08-11,,,,,,,,,,,,,,,1243815.93203,,,208948.93443,,,,5962399.94125,,,1408604.66609,,,,,,,,,,,,,,478453.49904,,452004136.98883,9280735.95928,,,,,,,55138568.56141,,,,28.2886,,,56228806.83107,,,,,10.27406,2307.74549,,,87234.0105,,63662453.97763,,0.0,54470834.89028,,,25108061.91025,,,,2779.913,,84001.80392,,,,,,,,3870616.55913
2020-08-12,,,,,,,,,,,,,,,1333318.75232,,,190714.447,,,,5337318.16785,,,1408604.66609,,,,,,,,,,,,,,557584.8129,,388124684.94162,8223138.58255,,,,,,,55411684.37996,,,,695.31375,,,55128699.69476,,,,,10.27159,178.73585,,,35146.76765,,57448306.83539,,0.0,56472505.11447,,,23479710.0921,,,,2803.38011,,87971.84014,,,,,,,,3862795.90286
2020-08-13,,,,,,,,,,,,,,,1362698.34374,,,186714.447,,,,1966003.51032,,,1408604.66609,,,,,,,,,,,,,,407155.95128,,395646553.50852,10550989.04889,,,,,,,55413070.37978,,,,3477.58647,,,58868981.12263,,,,,10.1259,403047.51061,,,60733.53658,,55471367.33172,,0.0,1378519.91938,,,19179048.43553,,,,2434.34052,,125677.68909,,,,,,,,1172923.59895
2020-08-14,,,,,,,,,,,,,,,1375744.14391,,,707557.42277,,,,23685736.60258,,,1531384.48446,,,,,,,,,,,,,,398018.19791,,434288553.98026,11088351.73512,,,,,,,55413070.37828,,,,3551.86928,,,62804298.47331,,,,,10.28014,542521.9257,,,102077.39003,,102030314.11866,,0.0,191865165.508,,,122491490.62321,,,,3625.81122,,136255.3879,,,,,,,,1227816.95851
2020-08-15,,,,,,,,,,,,,,,1321416.24565,,,1526767.00404,,,,25173438.6393,,,1693285.16883,,,,,,,,,,,,,,410284.43425,,437071342.68752,11002991.50961,,,,,,,55506839.49516,,,,3167.0014,,,57359229.35217,,,,,10.15392,653723.91052,,,145703.08972,,126547753.10318,,0.0,205074551.59581,,,121687433.51678,,,,3110.28666,,144353.25671,,,,,,,,1118067.43424
2020-08-16,,,,,,,,,,,,,,,3611540.87582,,,975061.52611,,,,25220953.5289,,,1708047.38984,,,,,,,,,,,,,,435966.57038,,436283882.45056,11027243.5099,,,,,,,55654412.97755,,,,2965.59641,,,59971234.2501,,,,,10.1188,658263.5834,,,283230.54049,,152511510.16506,,0.0,199432814.28866,,,155528423.98772,,,,1466.53151,,142848.17547,,,,,,,,1363696.73645
2020-08-17,,,,,,,,,,,,,,,3656433.01852,,,871157.05956,,,,25606459.03147,,,2505030.24829,,,,,,,,,,,,,,574555.52251,,436640502.97523,11217251.19394,,,,,,,55638215.91272,,,,3260.85926,,,63428091.55079,,,,,10.23353,585487.39889,,,260833.58239,,150293693.03578,,0.0,196812189.51916,,,137724039.48244,,,,5921.68379,,141335.36507,,,,,,,,1385978.60829
2020-08-18,,,,,,,,,,,,,,,3574523.16371,,,455386.61987,,,,25561950.67869,,,2056224.11311,,,,,,,,,,,,,,625114.84314,,435837044.21626,11942976.98924,,,,,,,55549691.07572,,,,2339.71959,,,63588501.42859,,,,,10.11355,456991.7787,,,40068.55981,,154902409.06919,,0.0,197232350.95686,,,139017463.33357,,,,4745.46272,,132569.15792,,,,,,,,1400060.84653
2020-08-19,,,,,,,,,,,,,,,3679781.96543,,,260929.9907,,,,27903903.9613,,,2161790.14783,,,,,,,,,,,,,,629214.39338,,445820540.20903,14661067.37402,,,,,,,55574980.59546,,,,32872.78874,,,63401502.47537,,,,,10.05356,297566.69606,,,99693.60484,,172601907.80691,,0.0,207258763.73911,,,155896768.10827,,,,3575.16623,,144273.63372,,,,,,,,1417126.22973
2020-08-20,,,,,,,,,,,,,,,2733741.68312,,,260929.9907,,,,29070246.74795,,,2184536.99644,,,,,,,,,,,,,,637641.08074,,447962002.66408,15160976.9849,,,,,,,55609694.5219,,,,29117.10601,,,63325767.5745,,,,,10.23071,164384.96754,,,272189.43861,,172956775.89743,,0.0,196535482.42172,,,172303236.68678,,,,5196.62127,,156752.41249,,,,,,,,1415838.78006
2020-08-21,,,,,,,,,,,,,,,2502074.47247,,,217743.47756,,,,30680800.99127,,,2099710.97086,,,,,,,,,,,,,,701202.01834,,449115073.5162,15189212.43701,,,,,,,55625981.31268,,,,36530.02206,,,63507432.80862,,,,,10.18409,704448.40584,,,308661.36094,,182393607.20402,,0.0,215332628.22335,,,207623768.87523,,,,6002.48021,,170314.6643,,,,,,,,1645382.77421
2020-08-22,,,,,,,,,,,,,,,1883140.59529,,,210974.40372,,,,22819764.10468,,,2656118.63745,,,,,,,,,,,,,,551601.90367,,459323263.17341,15879052.25261,,,,,,,55732156.72867,,,,38536.29735,,,63342469.22422,,,,,10.03996,839984.09905,,,242854.95716,,223096947.3498,,0.0,205970249.68693,,,211153006.41138,,,,5056.25472,,156477.9168,,,,,,,,1605325.16306
2020-08-23,,,,,,,,,,,,,,,1785869.71682,,,210315.40372,,,,20280861.69088,,,2666388.21245,,,,,,,,,,,,,,39790.50043,,459768824.8863,15703864.06368,,,,,,,55632817.28839,,,,39691.419,,,60443233.46088,,,,,10.14121,851424.06807,,,297361.93937,,222508801.02719,,0.0,192475305.82567,,,209022357.75728,,,,5318.73803,,170921.5725,,,,,,,,1761884.64638
2020-08-24,,,,,,,,,,,,,,,209145.68699,,,108495.72492,,,,4483064.62312,,,2818986.99851,,,,,,,,,,,,,,53.11979,,463491316.75761,15698544.30286,,,,,,,55665171.77384,,,,41773.19848,,,59987702.65255,,,,,10.22528,866249.06185,,,327269.75989,,194307397.43612,,0.0,174360855.09159,,,234646711.92473,,,,5593.2217,,181840.04581,,,,,,,,1424035.09654
2020-08-25,,,,,,,,,,,,,,,1704683.71917,,,295201.62024,,,,15158980.2668,,,3168220.86695,,,,,,,,,,,,,,132679.05991,,466913825.68204,15709174.72943,,,,,,,55778187.38435,,,,19746.08224,,,59089699.65994,,,,,10.20628,756023.03888,,,304000.4915,,202034058.68173,,0.0,191268710.33007,,,246935103.91977,,,,5550.46015,,201519.74712,,,,,,,,1368622.40502
2020-08-26,,,,,,,,,,,,,,,3404181.42353,,,388107.3295,,,,17475077.06735,,,3418554.44707,,,,,,,,,,,,,,763.46281,,468210629.12646,15415852.97527,,,,,,,55655177.16047,,,,19660.9545,,,68400196.71515,,,,,10.19945,716716.49761,,,141527.86237,,221723061.95354,,0.0,180789523.13441,,,261556217.88202,,,,4375.25089,,201501.08715,,,,,,,,1338942.16023
2020-08-27,,,,,,,,,,,,,,,4020558.75985,,,164643.01033,,,,17133665.13698,,,3428026.16977,,,,,,,,,,,,,,81587.24541,,471154869.3469,15777739.95022,,,,,,,55645517.21702,,,,20125.65274,,,63089271.70296,,,,,10.23816,777503.89645,,,156213.56133,,215665523.98517,,0.0,176206767.8133,,,282634305.13458,,,,4210.84818,,202390.24412,,,,,,,,1360858.53936
2020-08-28,,,,,,,,,,,,,,,4862356.61267,,,257950.45129,,,,14764354.33344,,,3433026.16927,,,,,,,,,,,,,,710571.65477,,459939741.72958,15360576.21079,,,,,,,55641996.66547,,,,22844.10394,,,63453816.38485,,,,,10.21846,28188.32569,,,69161.44972,,229251477.06106,,0.0,155694383.25721,,,326498951.78666,,,,4947.89213,,142121.04271,,,,,,,2857.88303,1358639.57416
2020-08-29,,,,,,,,,,,,,,,3612722.01315,,,179385.76125,,,,10015991.35164,,,5002339.73526,,,,,,,,,,,,,,107.0,,456732648.98245,15690716.35472,,,,,,,55618940.91656,,,,25748.31148,,,66279487.9542,,,,,10.27468,470629.53362,,,27458.42166,,229842789.11396,,0.0,174794699.84013,,,352567016.04485,,,,4782.45851,,158466.19776,,,,,,,3654.56904,1370429.77159
2020-08-30,,,,,,,,,,,,,,,3696508.31661,,,254551.5585,,,,8715968.73285,,,6403463.90326,,,,,,,,,,,,,,252657.07109,,458953082.71079,15316732.82654,,,,,,,55582457.54888,,,,26063.91294,,,60068871.17751,,,,,10.17329,392566.56992,,,17602.30869,,228773908.71185,,0.0,178361060.26598,,,348272122.30947,,,,5458.76607,,132888.87567,,,,,,,4482.72162,1402063.20126
2020-08-31,,,,,,,,,,,,,,,5263916.77407,,,230532.88426,,,,4916442.25019,,,6510586.28788,,,,,,,,,,,,,,510296.60212,,454920410.49587,14933861.56204,,,,,,,55684205.92865,,,,26097.63559,,,60445098.25579,,,,,10.18106,11965.26606,,,27263.47043,,176963110.14786,,0.0,120505903.99467,,,254885639.72094,,,,7847.45877,,126075.69503,,,,,,,5261.67872,1473117.35477
2020-09-01,,,,,,,,,,,,,,,4450012.41025,,,498469.36581,,,,3991528.79359,,,6990522.81267,,,,,,,,,,,,,,1122529.357,,454849059.44072,14692617.38918,,,,,,,55642675.07033,,,,25765.14279,,,62002552.76482,,,,,10.25467,15426.74738,,,,,174126318.66996,,0.0,121748574.72935,,,262194346.61133,,,,8077.51681,,118554.91747,,,,,,,6301.90415,1424562.27953
2020-09-02,,,,,,,,,,,,,,,6357671.38909,,,515760.62129,,,,8973933.52879,,,6992090.50027,,,,,,,,,,,,,,714396.46798,,452834808.74734,14302645.63647,,,,,,,55642675.07033,,,,25789.94561,,,64396249.26724,,,,,10.22425,457.98395,,,181096.2811,,173024055.3665,,0.0,121921716.61292,,,260876110.27886,,,,9191.28508,,150018.7241,,,,,,,6063.59288,1514611.76841
2020-09-03,,,,,,,,,,,,,,,7446427.42019,,,489853.41458,,,,17885848.14084,,,7066436.49237,,,,,,,,,,,,,,89594.27645,,441568288.70505,14660736.69657,,,,,,,55736448.27033,,,,25038.72997,,,64627838.60846,,,,,10.26811,1159.15055,,,25674.40843,,166362594.35906,,0.0,133427656.45727,,,261859133.32675,,,,9661.05012,,185747.2366,,,,,,,6362.37688,1777029.67538
2020-09-04,,,,,,,,,,,,,,,7745998.24027,,,485220.90753,,,,5229221.93831,,,7228524.96443,,,,,,,,,,,,,,233986.51631,,441922750.36076,15303252.72428,,,,,,,54895224.24309,,,,19570.68343,,,57068975.08149,,,,,10.22694,2.93381,,,221884.20837,,160765756.37759,,0.0,143971716.30005,,,275225455.38326,,,,12243.58972,,160672.62834,,,,,,,6448.55209,1815493.51771
2020-09-05,,,,,,,,,,,,,,,7531789.57323,,,494968.97626,,,,2264639.47597,,,7039397.13541,,,,,,,,,,,,,,344783.50526,,456197346.29617,17038799.81291,,,,,,,55341550.07639,,,,21881.54026,,,50864833.75638,,,,,10.24868,468809.06532,,,272617.64195,,124303358.49119,,0.0,108063686.25143,,,265565167.82302,,,,13635.15752,,239322.96748,,,,,,,6712.06187,1827430.54409
