date,ethereum_compound,total_fees
2021-04-22,146364.7632667832,146364.7632667832
2021-04-23,135103.34081702682,135103.34081702682
2021-04-24,122177.47030168975,122177.47030168975
2021-04-25,125663.58118695622,125663.58118695622
2021-04-26,128240.26504587883,128240.26504587883
2021-04-27,127852.4833698639,127852.4833698639
2021-04-28,131013.7914794739,131013.7914794739
2021-04-29,120024.98245172629,120024.98245172629
2021-04-30,125883.6850276391,125883.6850276391
2021-05-01,122645.62735762299,122645.62735762299
2021-05-02,134898.92836714792,134898.92836714792
2021-05-03,144357.9493800771,144357.9493800771
2021-05-04,145029.42201796963,145029.42201796963
2021-05-05,149609.00530245958,149609.00530245958
2021-05-06,153049.92014141972,153049.92014141972
2021-05-07,154699.81722490824,154699.81722490824
2021-05-08,151483.6344791424,151483.6344791424
2021-05-09,160524.62408050746,160524.62408050746
2021-05-10,154580.52766121074,154580.52766121074
2021-05-11,162651.76265576432,162651.76265576432
2021-05-12,169416.59939073122,169416.59939073122
2021-05-13,201636.7553500788,201636.7553500788
2021-05-14,202109.69513549667,202109.69513549667
2021-05-15,172730.92517358487,172730.92517358487
2021-05-16,152051.71053473276,152051.71053473276
2021-05-17,158435.16775234306,158435.16775234306
2021-05-18,109159.67579642842,109159.67579642842
2021-05-19,82363.20870312557,82363.20870312557
2021-05-20,81196.38392695523,81196.38392695523
2021-05-21,74537.3178732019,74537.3178732019
2021-05-22,69657.82936205325,69657.82936205325
2021-05-23,65989.07857588067,65989.07857588067
2021-05-24,68718.13424567612,68718.13424567612
2021-05-25,71265.31692853948,71265.31692853948
2021-05-26,71956.19599211327,71956.19599211327
2021-05-27,71445.96958239972,71445.96958239972
2021-05-28,69522.32446500426,69522.32446500426
2021-05-29,62225.16581329215,62225.16581329215
2021-05-30,65759.07480314905,65759.07480314905
2021-05-31,68262.20667881335,68262.20667881335
2021-06-01,71040.14533225993,71040.14533225993
2021-06-02,71650.03291103084,71650.03291103084
2021-06-03,72347.74303681207,72347.74303681207
2021-06-04,72183.41983970007,72183.41983970007
2021-06-05,72477.67504418574,72477.67504418574
2021-06-06,72893.96989398223,72893.96989398223
2021-06-07,73453.28625118257,73453.28625118257
2021-06-08,71333.87298597055,71333.87298597055
2021-06-09,73829.7828806927,73829.7828806927
2021-06-10,71371.60149428183,71371.60149428183
2021-06-11,66939.46469121172,66939.46469121172
2021-06-12,67934.51479318712,67934.51479318712
2021-06-13,69230.4664032107,69230.4664032107
2021-06-14,71215.83491424544,71215.83491424544
2021-06-15,71502.34473649385,71502.34473649385
2021-06-16,71237.39069706672,71237.39069706672
2021-06-17,70199.02818707906,70199.02818707906
2021-06-18,67029.40090455297,67029.40090455297
2021-06-19,62629.45601261811,62629.45601261811
2021-06-20,57008.6203195348,57008.6203195348
2021-06-21,50666.69184935177,50666.69184935177
2021-06-22,53857.473941173695,53857.473941173695
2021-06-23,53797.18843313446,53797.18843313446
2021-06-24,54865.91078592118,54865.91078592118
2021-06-25,53666.43562331339,53666.43562331339
2021-06-26,53944.98676667348,53944.98676667348
2021-06-27,55438.47783544116,55438.47783544116
2021-06-28,53354.112512631116,53354.112512631116
2021-06-29,40764.417494895155,40764.417494895155
2021-06-30,42622.19897103397,42622.19897103397
2021-07-01,44791.85810430895,44791.85810430895
2021-07-02,45832.521572981765,45832.521572981765
2021-07-03,48281.192379340886,48281.192379340886
2021-07-04,52548.21216704376,52548.21216704376
2021-07-05,55701.24252846024,55701.24252846024
2021-07-06,55954.7044929301,55954.7044929301
2021-07-07,60679.675466347224,60679.675466347224
2021-07-08,60412.666189614625,60412.666189614625
2021-07-09,66895.10243021374,66895.10243021374
2021-07-10,69112.47378810222,69112.47378810222
2021-07-11,72128.54733740177,72128.54733740177
2021-07-12,73718.86832641691,73718.86832641691
2021-07-13,75718.86115899721,75718.86115899721
2021-07-14,78203.56374201181,78203.56374201181
2021-07-15,80021.87948803607,80021.87948803607
2021-07-16,82605.0288579608,82605.0288579608
2021-07-17,83439.37942810303,83439.37942810303
2021-07-18,83333.75304792497,83333.75304792497
2021-07-19,81442.57959128884,81442.57959128884
2021-07-20,84113.58388211427,84113.58388211427
2021-07-21,82462.69031525364,82462.69031525364
2021-07-22,83971.87173556391,83971.87173556391
2021-07-23,86522.39657828044,86522.39657828044
2021-07-24,89716.91024852356,89716.91024852356
2021-07-25,88587.81055750957,88587.81055750957
2021-07-26,89269.33604374262,89269.33604374262
2021-07-27,87035.91744677153,87035.91744677153
2021-07-28,83068.10155237999,83068.10155237999
2021-07-29,96395.25403049175,96395.25403049175
2021-07-30,96402.14208762802,96402.14208762802
2021-07-31,97028.2261747044,97028.2261747044
2021-08-01,97793.70878796774,97793.70878796774
2021-08-02,89785.45377855575,89785.45377855575
2021-08-03,90996.65963122496,90996.65963122496
2021-08-04,90951.690507938,90951.690507938
2021-08-05,91827.65301608,91827.65301608
2021-08-06,93414.36428484184,93414.36428484184
2021-08-07,95929.04571536572,95929.04571536572
2021-08-08,97444.46317266831,97444.46317266831
2021-08-09,100492.60025507053,100492.60025507053
2021-08-10,99458.96708540477,99458.96708540477
2021-08-11,100100.03633716877,100100.03633716877
2021-08-12,100572.85074926933,100572.85074926933
2021-08-13,104047.08969968052,104047.08969968052
2021-08-14,104880.46666117941,104880.46666117941
2021-08-15,105229.41795672562,105229.41795672562
2021-08-16,102517.48635641785,102517.48635641785
2021-08-17,103677.54144020387,103677.54144020387
2021-08-18,104451.62564503601,104451.62564503601
2021-08-19,106648.0713432468,106648.0713432468
2021-08-20,104416.38155853045,104416.38155853045
2021-08-21,109373.0199130468,109373.0199130468
2021-08-22,109145.74656853992,109145.74656853992
2021-08-23,111813.05602573938,111813.05602573938
2021-08-24,105801.21638547331,105801.21638547331
2021-08-25,111639.91964348046,111639.91964348046
2021-08-26,105906.73023588068,105906.73023588068
2021-08-27,109841.11666942245,109841.11666942245
2021-08-28,104730.69792146629,104730.69792146629
2021-08-29,110685.18295248841,110685.18295248841
2021-08-30,108812.75800582732,108812.75800582732
2021-08-31,112554.08412188131,112554.08412188131
2021-09-01,122512.40937999969,122512.40937999969
2021-09-02,136760.81751126613,136760.81751126613
2021-09-03,137113.52219122127,137113.52219122127
2021-09-04,130837.3189511175,130837.3189511175
2021-09-05,142530.50832405975,142530.50832405975
2021-09-06,146656.41512715313,146656.41512715313
2021-09-07,124797.96308593296,124797.96308593296
2021-09-08,117038.32866334915,117038.32866334915
2021-09-09,119583.54582403805,119583.54582403805
2021-09-10,112525.01927802067,112525.01927802067
2021-09-11,117481.01199064689,117481.01199064689
2021-09-12,113563.89104073781,113563.89104073781
2021-09-13,110006.4996162979,110006.4996162979
2021-09-14,111595.68001668222,111595.68001668222
2021-09-15,112233.8847743656,112233.8847743656
2021-09-16,111652.91785374757,111652.91785374757
2021-09-17,120195.82333174114,120195.82333174114
2021-09-18,125000.59892083188,125000.59892083188
2021-09-19,113982.24090354398,113982.24090354398
2021-09-20,113156.14895106856,113156.14895106856
2021-09-21,109728.00407356415,109728.00407356415
2021-09-22,114527.91891361184,114527.91891361184
2021-09-23,121946.55010718829,121946.55010718829
2021-09-24,115053.76575299168,115053.76575299168
2021-09-25,109531.02476274305,109531.02476274305
2021-09-26,114477.15777699661,114477.15777699661
2021-09-27,116679.88022097597,116679.88022097597
2021-09-28,115443.2459857496,115443.2459857496
2021-09-29,94616.0971734248,94616.0971734248
2021-09-30,96744.62396292272,96744.62396292272
2021-10-01,95727.0333162407,95727.0333162407
2021-10-02,86387.45753104491,86387.45753104491
2021-10-03,84930.84702230901,84930.84702230901
2021-10-04,83545.21677971698,83545.21677971698
2021-10-05,88511.30959697282,88511.30959697282
2021-10-06,90854.37584424594,90854.37584424594
2021-10-07,88602.16695315616,88602.16695315616
2021-10-08,78002.72442940947,78002.72442940947
2021-10-09,77800.86672946018,77800.86672946018
2021-10-10,78194.26585362588,78194.26585362588
2021-10-11,77896.23388085766,77896.23388085766
2021-10-12,83777.88943076374,83777.88943076374
2021-10-13,103911.20391982597,103911.20391982597
2021-10-14,114377.46082939561,114377.46082939561
2021-10-15,121948.26124532142,121948.26124532142
2021-10-16,122620.02248302198,122620.02248302198
2021-10-17,127083.99499800392,127083.99499800392
2021-10-18,141384.2911690167,141384.2911690167
2021-10-19,143972.81143855167,143972.81143855167
2021-10-20,149561.7172908208,149561.7172908208
2021-10-21,129170.88054035368,129170.88054035368
2021-10-22,117195.43637542159,117195.43637542159
2021-10-23,114492.93547227446,114492.93547227446
2021-10-24,120282.05729659447,120282.05729659447
2021-10-25,123033.82836922872,123033.82836922872
2021-10-26,131205.01377306337,131205.01377306337
2021-10-27,141982.1321419142,141982.1321419142
2021-10-28,177745.24192629635,177745.24192629635
2021-10-29,199957.59389280732,199957.59389280732
2021-10-30,160646.5816428533,160646.5816428533
2021-10-31,155547.87701981174,155547.87701981174
2021-11-01,150713.1805194594,150713.1805194594
2021-11-02,146500.07197694987,146500.07197694987
2021-11-03,128858.69110783999,128858.69110783999
2021-11-04,124864.53619364582,124864.53619364582
2021-11-05,116370.5481172564,116370.5481172564
2021-11-06,108288.98361342163,108288.98361342163
2021-11-07,113223.81666517453,113223.81666517453
2021-11-08,123644.21679822463,123644.21679822463
2021-11-09,107253.62981277204,107253.62981277204
2021-11-10,109280.37135717631,109280.37135717631
2021-11-11,111084.8212800337,111084.8212800337
2021-11-12,107282.93566362617,107282.93566362617
2021-11-13,110139.362825063,110139.362825063
2021-11-14,112729.60647532009,112729.60647532009
2021-11-15,107119.6049819282,107119.6049819282
2021-11-16,108842.93494821066,108842.93494821066
2021-11-17,102424.6888221492,102424.6888221492
2021-11-18,97049.93106028592,97049.93106028592
2021-11-19,98698.56745096903,98698.56745096903
2021-11-20,100526.07453453154,100526.07453453154
2021-11-21,100600.31261593905,100600.31261593905
2021-11-22,100906.81303031498,100906.81303031498
2021-11-23,97837.99959007346,97837.99959007346
2021-11-24,96961.89102328575,96961.89102328575
2021-11-25,97674.9282477558,97674.9282477558
2021-11-26,100846.77026659453,100846.77026659453
2021-11-27,96787.4692448914,96787.4692448914
2021-11-28,98775.22145685245,98775.22145685245
2021-11-29,108100.3156538366,108100.3156538366
2021-11-30,107084.3323651246,107084.3323651246
2021-12-01,108070.87531340176,108070.87531340176
2021-12-02,105123.55549081761,105123.55549081761
2021-12-03,106180.36605824008,106180.36605824008
2021-12-04,104361.8116321183,104361.8116321183
2021-12-05,101917.19121432732,101917.19121432732
2021-12-06,104689.74846569212,104689.74846569212
2021-12-07,106844.85158660646,106844.85158660646
2021-12-08,106146.4479462433,106146.4479462433
2021-12-09,107764.54599295248,107764.54599295248
2021-12-10,107033.33208382005,107033.33208382005
2021-12-11,113126.15539322796,113126.15539322796
2021-12-12,109886.75710921708,109886.75710921708
2021-12-13,100060.79020569222,100060.79020569222
2021-12-14,97386.77942658708,97386.77942658708
2021-12-15,105173.5039906254,105173.5039906254
2021-12-16,118974.61341273178,118974.61341273178
2021-12-17,101298.61453926474,101298.61453926474
2021-12-18,93925.23160571286,93925.23160571286
2021-12-19,99001.24336314421,99001.24336314421
2021-12-20,91799.74232467228,91799.74232467228
2021-12-21,95729.47990955645,95729.47990955645
2021-12-22,96091.5176088617,96091.5176088617
2021-12-23,97598.43946302067,97598.43946302067
2021-12-24,96676.77753454896,96676.77753454896
2021-12-25,95466.06154495887,95466.06154495887
2021-12-26,92683.4565118286,92683.4565118286
2021-12-27,91476.78946586813,91476.78946586813
2021-12-28,89431.05918536789,89431.05918536789
2021-12-29,87315.0297343815,87315.0297343815
2021-12-30,83058.56457169044,83058.56457169044
2021-12-31,83310.23856426659,83310.23856426659
2022-01-01,81310.51164034002,81310.51164034002
2022-01-02,81487.30908956344,81487.30908956344
2022-01-03,82291.60092779146,82291.60092779146
2022-01-04,84208.83787586803,84208.83787586803
2022-01-05,79026.76730839052,79026.76730839052
2022-01-06,77399.74158761541,77399.74158761541
2022-01-07,77478.43507710956,77478.43507710956
2022-01-08,76255.75571913358,76255.75571913358
2022-01-09,73996.28482478649,73996.28482478649
2022-01-10,72638.31168205659,72638.31168205659
2022-01-11,72502.12964738804,72502.12964738804
2022-01-12,72515.40999486958,72515.40999486958
2022-01-13,73658.07427719078,73658.07427719078
2022-01-14,74460.48785817764,74460.48785817764
2022-01-15,73745.8080917782,73745.8080917782
2022-01-16,73710.63740919324,73710.63740919324
2022-01-17,71725.19485472694,71725.19485472694
2022-01-18,73582.53931508676,73582.53931508676
2022-01-19,74936.35537627865,74936.35537627865
2022-01-20,69864.57429757489,69864.57429757489
2022-01-21,63720.92746073344,63720.92746073344
2022-01-22,60615.33847503405,60615.33847503405
2022-01-23,58695.78927445775,58695.78927445775
2022-01-24,51819.06454463899,51819.06454463899
2022-01-25,49722.21688214226,49722.21688214226
2022-01-26,49436.83269289322,49436.83269289322
2022-01-27,49926.19825516148,49926.19825516148
2022-01-28,53191.71543327558,53191.71543327558
2022-01-29,49193.33058828138,49193.33058828138
2022-01-30,51442.2851695084,51442.2851695084
2022-01-31,49643.55230122072,49643.55230122072
2022-02-01,51979.50901429912,51979.50901429912
2022-02-02,46444.2608982194,46444.2608982194
2022-02-03,48931.07712776157,48931.07712776157
2022-02-04,47995.06312457343,47995.06312457343
2022-02-05,46920.63933658967,46920.63933658967
2022-02-06,46732.049941335004,46732.049941335004
2022-02-07,44546.41833674902,44546.41833674902
2022-02-08,45267.80665777601,45267.80665777601
2022-02-09,47883.908218114186,47883.908218114186
2022-02-10,53544.47183926421,53544.47183926421
2022-02-11,50410.240936805865,50410.240936805865
2022-02-12,54960.04313236768,54960.04313236768
2022-02-13,51232.07628478036,51232.07628478036
2022-02-14,51198.11959614996,51198.11959614996
2022-02-15,50832.676550262404,50832.676550262404
2022-02-16,50567.72863901145,50567.72863901145
2022-02-17,48113.94213990101,48113.94213990101
2022-02-18,49741.778517055965,49741.778517055965
2022-02-19,49097.845410077614,49097.845410077614
2022-02-20,50273.39366592451,50273.39366592451
2022-02-21,47232.59884962822,47232.59884962822
2022-02-22,48240.81364370858,48240.81364370858
2022-02-23,43821.75837385229,43821.75837385229
2022-02-24,38554.08587640825,38554.08587640825
2022-02-25,39145.980196466226,39145.980196466226
2022-02-26,37259.24193838996,37259.24193838996
2022-02-27,38494.68322269724,38494.68322269724
2022-02-28,40884.8882734486,40884.8882734486
2022-03-01,38689.13015067936,38689.13015067936
2022-03-02,40998.67939291194,40998.67939291194
2022-03-03,40620.03352904178,40620.03352904178
2022-03-04,43217.65403252658,43217.65403252658
2022-03-05,42402.893132012556,42402.893132012556
2022-03-06,42815.310498113475,42815.310498113475
2022-03-07,43312.49248870883,43312.49248870883
2022-03-08,45282.5497846393,45282.5497846393
2022-03-09,44390.42494448372,44390.42494448372
2022-03-10,42312.77904966417,42312.77904966417
2022-03-11,43220.95204586721,43220.95204586721
2022-03-12,41296.175777518845,41296.175777518845
2022-03-13,43016.63816928781,43016.63816928781
2022-03-14,41820.379913252575,41820.379913252575
2022-03-15,41524.063688659844,41524.063688659844
2022-03-16,41296.82411736192,41296.82411736192
2022-03-17,41323.27656209772,41323.27656209772
2022-03-18,43664.309431156486,43664.309431156486
2022-03-19,45584.26409909148,45584.26409909148
2022-03-20,44152.715777228324,44152.715777228324
2022-03-21,47271.60544158653,47271.60544158653
2022-03-22,44567.27338460913,44567.27338460913
2022-03-23,45438.724022211405,45438.724022211405
2022-03-24,45012.593910721465,45012.593910721465
2022-03-25,47350.63266252546,47350.63266252546
2022-03-26,46825.68901701085,46825.68901701085
2022-03-27,50022.993992931915,50022.993992931915
2022-03-28,48618.96836236532,48618.96836236532
2022-03-29,44650.03583181797,44650.03583181797
2022-03-30,46896.581947723964,46896.581947723964
2022-03-31,42918.02137790272,42918.02137790272
2022-04-01,44343.29060663541,44343.29060663541
2022-04-02,44806.427784055326,44806.427784055326
2022-04-03,43878.65456247163,43878.65456247163
2022-04-04,44938.275641459884,44938.275641459884
2022-04-05,43910.311040718545,43910.311040718545
2022-04-06,42859.40481265315,42859.40481265315
2022-04-07,37365.607411098164,37365.607411098164
2022-04-08,37690.238044724916,37690.238044724916
2022-04-09,36998.82628260258,36998.82628260258
2022-04-10,38098.807129553,38098.807129553
2022-04-11,36422.050057977605,36422.050057977605
2022-04-12,36974.34923501994,36974.34923501994
2022-04-13,37023.62465247304,37023.62465247304
2022-04-14,37055.75275358243,37055.75275358243
2022-04-15,37357.78978426079,37357.78978426079
2022-04-16,37308.57398301292,37308.57398301292
2022-04-17,36804.82231992791,36804.82231992791
2022-04-18,36888.297971080065,36888.297971080065
2022-04-19,37759.95791471893,37759.95791471893
2022-04-20,37236.930135832,37236.930135832
2022-04-21,36190.03529987115,36190.03529987115
2022-04-22,37017.9628040785,37017.9628040785
2022-04-23,35370.90572134405,35370.90572134405
2022-04-24,35462.29256901017,35462.29256901017
2022-04-25,36268.202537305486,36268.202537305486
2022-04-26,34523.310865215586,34523.310865215586
2022-04-27,28281.29217705539,28281.29217705539
2022-04-28,26511.614742995087,26511.614742995087
2022-04-29,26275.85832310906,26275.85832310906
2022-04-30,25016.15505067913,25016.15505067913
2022-05-01,24976.485644665165,24976.485644665165
2022-05-02,25781.468556749187,25781.468556749187
2022-05-03,23803.988630591986,23803.988630591986
2022-05-04,18842.532897348814,18842.532897348814
2022-05-05,16757.133435809214,16757.133435809214
2022-05-06,16507.09577872897,16507.09577872897
2022-05-07,16838.62397336357,16838.62397336357
2022-05-08,15898.089963620641,15898.089963620641
2022-05-09,15207.934300602932,15207.934300602932
2022-05-10,15861.740431205786,15861.740431205786
2022-05-11,14513.2761277066,14513.2761277066
2022-05-12,14160.008462455175,14160.008462455175
2022-05-13,13688.565493701048,13688.565493701048
2022-05-14,14066.16658180731,14066.16658180731
2022-05-15,14142.217278397366,14142.217278397366
2022-05-16,13988.245692899405,13988.245692899405
2022-05-17,13841.334754346479,13841.334754346479
2022-05-18,12542.935635281863,12542.935635281863
2022-05-19,12830.958853700555,12830.958853700555
2022-05-20,11906.621798024164,11906.621798024164
2022-05-21,11107.500630345781,11107.500630345781
2022-05-22,11399.142601977246,11399.142601977246
2022-05-23,10785.847959325733,10785.847959325733
2022-05-24,11774.073124834478,11774.073124834478
2022-05-25,10758.037683146034,10758.037683146034
2022-05-26,10277.435580287534,10277.435580287534
2022-05-27,9794.976409908453,9794.976409908453
2022-05-28,9312.396553426082,9312.396553426082
2022-05-29,9432.842687355449,9432.842687355449
2022-05-30,9304.34948933182,9304.34948933182
2022-05-31,10839.686714843012,10839.686714843012
2022-06-01,9541.487289294544,9541.487289294544
2022-06-02,9579.321737605813,9579.321737605813
2022-06-03,9818.615777967645,9818.615777967645
2022-06-04,9463.198351895206,9463.198351895206
2022-06-05,9345.785476058854,9345.785476058854
2022-06-06,9514.28449290451,9514.28449290451
2022-06-07,8261.386823697181,8261.386823697181
2022-06-08,8128.009554367033,8128.009554367033
2022-06-09,8842.026441966414,8842.026441966414
2022-06-10,9085.581231257589,9085.581231257589
2022-06-11,8381.323543855058,8381.323543855058
2022-06-12,7459.070933607524,7459.070933607524
2022-06-13,6438.250462838648,6438.250462838648
2022-06-14,6169.135910384672,6169.135910384672
2022-06-15,6562.052553866799,6562.052553866799
2022-06-16,6845.744607889546,6845.744607889546
2022-06-17,7600.058637552109,7600.058637552109
2022-06-18,6666.373737933321,6666.373737933321
2022-06-19,7157.197291586533,7157.197291586533
2022-06-20,6299.097316644209,6299.097316644209
2022-06-21,5938.292697348264,5938.292697348264
2022-06-22,6258.380880790676,6258.380880790676
2022-06-23,6259.665022242496,6259.665022242496
2022-06-24,5729.545429317211,5729.545429317211
2022-06-25,5860.878887242801,5860.878887242801
2022-06-26,5831.13487849978,5831.13487849978
2022-06-27,5722.661668164839,5722.661668164839
2022-06-28,5719.101938472994,5719.101938472994
2022-06-29,6164.949357344694,6164.949357344694
2022-06-30,6823.180198545376,6823.180198545376
2022-07-01,6232.252643185977,6232.252643185977
2022-07-02,6380.945914727956,6380.945914727956
2022-07-03,5985.955979602665,5985.955979602665
2022-07-04,5732.175243867752,5732.175243867752
2022-07-05,6062.45769027328,6062.45769027328
2022-07-06,6020.135003616724,6020.135003616724
2022-07-07,5997.831255618512,5997.831255618512
2022-07-08,5520.859073927014,5520.859073927014
2022-07-09,6418.6252555855,6418.6252555855
2022-07-10,5750.909254392739,5750.909254392739
2022-07-11,5633.903173676531,5633.903173676531
2022-07-12,5433.845111113594,5433.845111113594
2022-07-13,5120.05132887599,5120.05132887599
2022-07-14,5180.791516353679,5180.791516353679
2022-07-15,5213.646222958041,5213.646222958041
2022-07-16,5364.342467647142,5364.342467647142
2022-07-17,5827.578916229384,5827.578916229384
2022-07-18,6046.2658694288775,6046.2658694288775
2022-07-19,6127.404852601213,6127.404852601213
2022-07-20,6130.9026684005885,6130.9026684005885
2022-07-21,6288.6519857762905,6288.6519857762905
2022-07-22,6636.229366606477,6636.229366606477
2022-07-23,6344.072986140945,6344.072986140945
2022-07-24,6158.992244881029,6158.992244881029
2022-07-25,6476.242417336011,6476.242417336011
2022-07-26,6502.640086926329,6502.640086926329
2022-07-27,6586.952324678304,6586.952324678304
2022-07-28,6503.408139578724,6503.408139578724
2022-07-29,6759.579344266382,6759.579344266382
2022-07-30,6773.562412897874,6773.562412897874
2022-07-31,6813.701425311865,6813.701425311865
2022-08-01,6652.103469618106,6652.103469618106
2022-08-02,6503.440627765573,6503.440627765573
2022-08-03,6401.587353363182,6401.587353363182
2022-08-04,6732.566754596963,6732.566754596963
2022-08-05,6604.510291706745,6604.510291706745
2022-08-06,6710.853932502027,6710.853932502027
2022-08-07,6802.492692352762,6802.492692352762
2022-08-08,6986.9319842249615,6986.9319842249615
2022-08-09,6671.998711618748,6671.998711618748
2022-08-10,6856.687468499606,6856.687468499606
2022-08-11,6624.706603749455,6624.706603749455
2022-08-12,6928.071010833425,6928.071010833425
2022-08-13,6785.932101511099,6785.932101511099
2022-08-14,6840.868049261521,6840.868049261521
2022-08-15,7323.761866398827,7323.761866398827
2022-08-16,6901.072330748473,6901.072330748473
2022-08-17,6807.23258498788,6807.23258498788
2022-08-18,6915.460463081053,6915.460463081053
2022-08-19,6773.238612190603,6773.238612190603
2022-08-20,6757.2254950082115,6757.2254950082115
2022-08-21,6589.4984726545035,6589.4984726545035
2022-08-22,6831.71069971947,6831.71069971947
2022-08-23,6653.318140481504,6653.318140481504
2022-08-24,6601.633763527088,6601.633763527088
2022-08-25,6912.180471430517,6912.180471430517
2022-08-26,6392.390394037174,6392.390394037174
2022-08-27,6561.830548145526,6561.830548145526
2022-08-28,6793.051053842772,6793.051053842772
2022-08-29,8786.668862185701,8786.668862185701
2022-08-30,6441.641954123204,6441.641954123204
2022-08-31,7021.212896786513,7021.212896786513
2022-09-01,6673.957645230149,6673.957645230149
2022-09-02,6962.477478353163,6962.477478353163
2022-09-03,6532.834644695878,6532.834644695878
2022-09-04,6987.417207872481,6987.417207872481
2022-09-05,6938.495776490832,6938.495776490832
2022-09-06,7025.158146450463,7025.158146450463
2022-09-07,7599.435389496931,7599.435389496931
2022-09-08,7720.764360163776,7720.764360163776
2022-09-09,8296.760226010936,8296.760226010936
2022-09-10,7707.529548848542,7707.529548848542
2022-09-11,7738.40665133443,7738.40665133443
2022-09-12,7798.779890015597,7798.779890015597
2022-09-13,10255.398105386286,10255.398105386286
2022-09-14,9714.202612635725,9714.202612635725
2022-09-15,6954.372202921219,6954.372202921219
2022-09-16,7755.742617446986,7755.742617446986
2022-09-17,6939.634620816709,6939.634620816709
2022-09-18,5371.632594445616,5371.632594445616
2022-09-19,6402.886277146112,6402.886277146112
2022-09-20,6748.121296448515,6748.121296448515
2022-09-21,6719.076604421268,6719.076604421268
2022-09-22,6818.487111263398,6818.487111263398
2022-09-23,7367.309471696011,7367.309471696011
2022-09-24,7258.989033495828,7258.989033495828
2022-09-25,7801.7031873444,7801.7031873444
2022-09-26,8013.496500924103,8013.496500924103
2022-09-27,8381.921558919732,8381.921558919732
2022-09-28,7946.087789362286,7946.087789362286
2022-09-29,8245.004602935398,8245.004602935398
2022-09-30,9159.136275151184,9159.136275151184
2022-10-01,7755.171184000757,7755.171184000757
2022-10-02,7198.01203124749,7198.01203124749
2022-10-03,6768.71570184324,6768.71570184324
2022-10-04,6357.187249231261,6357.187249231261
2022-10-05,7379.608951538459,7379.608951538459
2022-10-06,6820.871651336357,6820.871651336357
2022-10-07,6871.480037300233,6871.480037300233
2022-10-08,7009.068024384124,7009.068024384124
2022-10-09,7125.248340183776,7125.248340183776
2022-10-10,7541.419135219652,7541.419135219652
2022-10-11,7360.6002672418335,7360.6002672418335
2022-10-12,6414.246636998274,6414.246636998274
2022-10-13,7387.966944495512,7387.966944495512
2022-10-14,6703.640804973591,6703.640804973591
2022-10-15,6613.159926134429,6613.159926134429
2022-10-16,6887.082466960318,6887.082466960318
2022-10-17,6728.505311781731,6728.505311781731
2022-10-18,7121.177259501127,7121.177259501127
2022-10-19,6905.127973085839,6905.127973085839
2022-10-20,6802.123270287312,6802.123270287312
2022-10-21,6429.7977775389245,6429.7977775389245
2022-10-22,7444.676754317595,7444.676754317595
2022-10-23,7289.9207935442755,7289.9207935442755
2022-10-24,6965.156180390587,6965.156180390587
2022-10-25,6038.6111143580965,6038.6111143580965
2022-10-26,5942.165145527308,5942.165145527308
2022-10-27,6044.753804054207,6044.753804054207
2022-10-28,5921.724410764861,5921.724410764861
2022-10-29,5637.222390202615,5637.222390202615
2022-10-30,5874.513703390958,5874.513703390958
2022-10-31,5703.926160754641,5703.926160754641
2022-11-01,5746.88584958156,5746.88584958156
2022-11-02,5661.43216746612,5661.43216746612
2022-11-03,5879.674715082461,5879.674715082461
2022-11-04,5780.201140015553,5780.201140015553
2022-11-05,6109.312976615394,6109.312976615394
2022-11-06,6565.728843260641,6565.728843260641
2022-11-07,6607.6075566412665,6607.6075566412665
2022-11-08,7241.021685497985,7241.021685497985
2022-11-09,15370.353162028669,15370.353162028669
2022-11-10,8613.454445834566,8613.454445834566
2022-11-11,11270.690546684918,11270.690546684918
2022-11-12,7843.450182140995,7843.450182140995
2022-11-13,4705.238393742712,4705.238393742712
2022-11-14,5172.620905891936,5172.620905891936
2022-11-15,5379.381363278368,5379.381363278368
2022-11-16,5437.381722260524,5437.381722260524
2022-11-17,5392.214788049281,5392.214788049281
2022-11-18,5600.166049054059,5600.166049054059
2022-11-19,5571.9429834833745,5571.9429834833745
2022-11-20,5691.115992751449,5691.115992751449
2022-11-21,5391.613130361733,5391.613130361733
2022-11-22,5331.166524741822,5331.166524741822
2022-11-23,5607.502502525793,5607.502502525793
2022-11-24,5169.05689169535,5169.05689169535
2022-11-25,5171.309593250966,5171.309593250966
2022-11-26,5092.0110745962065,5092.0110745962065
2022-11-27,5129.10237090756,5129.10237090756
2022-11-28,4932.650244687244,4932.650244687244
2022-11-29,4938.649624879389,4938.649624879389
2022-11-30,4917.119265820632,4917.119265820632
2022-12-01,4929.51993770753,4929.51993770753
2022-12-02,5210.081331554897,5210.081331554897
2022-12-03,4993.2168697066845,4993.2168697066845
2022-12-04,5239.89961517152,5239.89961517152
2022-12-05,4902.735101917947,4902.735101917947
2022-12-06,5330.833694763749,5330.833694763749
2022-12-07,5355.602946663082,5355.602946663082
2022-12-08,4942.453645749708,4942.453645749708
2022-12-09,5002.278908408517,5002.278908408517
2022-12-10,5169.744851137128,5169.744851137128
2022-12-11,4910.830066164004,4910.830066164004
2022-12-12,5041.4524520808845,5041.4524520808845
2022-12-13,4702.738336226589,4702.738336226589
2022-12-14,4970.64071894299,4970.64071894299
2022-12-15,4891.752592248063,4891.752592248063
2022-12-16,4647.932716508229,4647.932716508229
2022-12-17,4851.6207642257195,4851.6207642257195
2022-12-18,4832.882285823021,4832.882285823021
2022-12-19,4965.11472650475,4965.11472650475
