date,avax_AAVE V2,avax_AAVE V3,ethereum_AAVE V2,ethereum_AAVE V3,fantom_AAVE V2,fantom_AAVE V3,harmony_AAVE V2,harmony_AAVE V3,optimism_AAVE V2,optimism_AAVE V3,polygon_AAVE V2,polygon_AAVE V3,total_fees
2023-02-01,1253.391002760091,15426.827791073832,166042.6887314842,0,0,1.8102716524056774,0,0,0,2286.0758167874505,9525.248000548025,3801.771494059528,198337.81310836555
2023-02-02,1167.816134162388,15597.70598207229,205882.4630146074,0,0,15.82735941915421,0,6.52504180728204,0,1541.4520687791482,5296.159582798361,3626.6206926833147,233134.56987632933
2023-02-03,1117.4862204420542,14781.561014826268,165255.8214320933,0,0,21.777861940020124,0,0,0,1161.8296093365966,4249.342796853409,3776.108694525811,190363.92763001745
2023-02-04,1107.1378473405,14157.298167328303,168871.59216675328,0,0,0.048746584549537814,0,0,0,1169.6525882906196,4556.469130467356,3587.5612855381687,193449.75993230275
2023-02-05,1163.4729189156192,13813.724363356663,174283.73557778966,0,0,5.346193234285511,0,0,0,1141.012750512045,4728.357192503292,3920.7002783082103,199056.34927461977
2023-02-06,1117.876218227496,24258.458952853503,173177.66689239506,0,0,0.09014381548374985,0,0,0,958.4890207323966,4367.865671400218,4033.6945144014726,207914.14141382565
2023-02-07,1154.3623756318061,18212.94663724518,167874.93126498762,0,0,6.026888383065003,0,0,0,1237.162883796205,4178.525776418867,4552.84965094606,197216.8054774088
2023-02-08,1122.2195890391713,16286.297755629006,168546.23520548176,0,0,0,0,0,0,1354.9450936422293,5094.531027217573,5297.396184643415,197701.62485565312
2023-02-09,1123.728602088324,17297.810268573823,164388.42460057428,0,0,0,0,0,0,15032.106036795914,5903.595806603627,4495.998811860181,208241.66412649612
2023-02-10,1135.587930785399,13837.624585841271,163364.84806985376,0,0,23.58853967338288,0,0,0,1209.183009371271,5657.573396477825,3466.3756382043207,188694.78117020722
2023-02-11,1063.7530181942695,14186.822048407814,155252.24711163418,0,0,0.08364651326935951,0,0,0,1101.2169055720944,4574.10155420429,3571.606102395161,179749.83038692106
2023-02-12,1216.8368809124274,14179.485134274102,156127.7570508656,0,0,0.018609389466820624,0,0,0,1052.6075349211653,4491.551188618265,4019.9661244221056,181088.22252340312
2023-02-13,2248.598467511042,15028.321972521333,164498.71458975814,0,0,0.03619750423845719,0,0,0,1168.568404597504,13869.403930498058,3961.1746405369263,200774.81820292724
2023-02-14,1459.9053998668905,14166.721773943264,170252.7565228711,0,0,0.07801518769219463,0,0,0,1259.3018930313372,8986.40733532713,4308.165358553055,200433.33629878046
2023-02-15,1309.6263624906207,15405.283036820178,173460.01715092704,0,0,11.888956379197431,0,0,0,1191.2713472280645,5324.2159174744,5740.829938836356,202443.13271015586
2023-02-16,1302.9566167070616,46779.63873602022,172182.10639966087,0,0,3.4297861042027438,0,0,0,1505.18790432634,6277.82905340871,4469.473359809646,232520.62185603703
2023-02-17,1271.2106973128973,14114.993863218177,163776.6527437041,0,0,0.35702479916759056,0,0,0,1610.3491706999612,6669.428854950342,4381.907297754065,191824.89965243867
2023-02-18,1220.2413965031517,14203.672406322066,167336.9373331006,0,0,3.6961650869661877,0,0,0,1141.8233194015145,5083.008094680197,4287.073702362349,193276.4524174568
2023-02-19,1196.7537194970428,14842.951742040615,166474.79833628863,0,0,0.05658941788524431,0,0,0,1163.9488991413043,5340.449544299943,4222.897509163618,193241.85633984904
2023-02-20,1207.5462461608906,15454.826637194552,163864.97976358552,0,0,102.71503753009414,0,0,0,1135.022366314569,5038.077523570885,4502.2715674582805,191305.4391418148
2023-02-21,1231.5015133852808,14952.519416879042,168007.79373828066,0,0,0.9548685444294029,0,0,0,1417.7038770392787,4787.200713341031,4084.273729225579,194481.9478566953
2023-02-22,1160.6031235330088,14382.409889197348,168200.86554272336,0,0,8.034345417980576,0,0,0,1164.5801619911183,4774.7994378455105,4555.811099581539,194247.10360028988
2023-02-23,1197.375105254813,14978.702477676346,163405.09420387936,0,0,0.04750653279161321,0,0,0,1225.0464825952586,6135.160052031301,4294.596062343278,191236.02189031316
2023-02-24,1242.8605779315596,13509.350911006755,175063.13181547544,0,0,0,0,0,0,1279.1813005016531,5251.456903817444,4161.739602586367,200507.72111131926
2023-02-25,2715.673739192362,12274.777955096619,169110.83943262653,0,0,0,0,0,0,1398.3088659714629,4999.547024030145,4167.6761570872395,194666.82317400436
2023-02-26,1223.248541409306,12244.228088210422,162835.5881595246,0,0,0.13075792335664124,0,0,0,1424.1178943568566,5382.4568685236645,4335.4214048672875,187445.1917148155
2023-02-27,1157.3484014651142,10400.5433679716,162086.80622360285,0,0,0,0,0,0,1728.40620279284,4870.944757553934,4355.30013544835,184599.3490888347
2023-02-28,1146.7021399392706,9966.968396163971,158889.85912822201,0,0,0,0,0,0,1489.6007489290096,5211.9955409481445,4633.40674446156,181338.532698664
2023-03-01,1088.7982343741598,10261.184905251874,169493.39785193367,0,0,0,0,0,0,1676.5822671581138,5352.046872455405,5068.985814118396,192940.9959452916
2023-03-02,1144.7224754408237,11137.845584086228,172461.81562617418,0,0,0.029999702389765764,0,0,0,2100.0525709303097,4519.970325114226,4812.583293025082,196177.01987447325
2023-03-03,1177.7555750888725,9194.98217428404,163673.97582820305,0,0,0,0,0,0,1599.1142268442345,5345.143763692991,5184.845748988333,186175.81731710152
2023-03-04,1096.5559217000073,8338.408769308153,149119.58459486012,0,0,0,0,0,0,1688.9986497275524,5081.754446335665,4617.066683800035,169942.36906573153
2023-03-05,1024.7265391075134,8322.232890552772,146636.7202762069,0,0,0,0,0,0,1576.638347486161,4326.728514717809,4601.385524254784,166488.43209232594
2023-03-06,1186.9453326576047,8559.210679854006,142551.38481061827,0,0,0,0,0,0,1695.9647332802363,4366.476625563556,4496.723449981911,162856.70563195558
2023-03-07,1121.443498382685,9696.434148696377,147535.44141205156,0,0,0,0,0,0,1619.0380118145395,4262.074547307258,4587.713466452373,168822.14508470477
2023-03-08,1112.1188094484053,9649.956955177864,153648.88655547198,0,0,0,0,0,0,1686.8172495122317,4551.374004410615,4377.634521833292,175026.7880958544
2023-03-09,1092.7939124732784,9077.472376755144,137776.36657207742,0,0,1.121728760607672,0,0,0,1692.1105070916853,4911.770073821096,4912.36431123275,159463.99948221198
2023-03-10,2154.0810662163867,9009.379567890477,148957.25526650858,0,0,2.6257812767999997,0,0,0,1953.9143524687831,5056.465472172036,5301.655101575137,172435.37660810823
2023-03-11,5957.597716448712,16222.445302832879,750213.8353337788,0,0,742.2949332459643,0,0,0,11025.893689802593,17437.452433023824,16230.040844264462,817829.5602533972
2023-03-12,5395.395010724124,9915.014525590115,908697.0696171043,0,0,18.17970830737021,0,0,0,9546.53481471982,12547.301419018919,19477.825812827537,965597.3209082921
2023-03-13,3441.7413987371306,8267.400469369344,990740.6013802508,0,0,18.984537637091716,0,0,0,7824.448868311557,11624.742743735887,15891.795332351021,1037809.7147303929
2023-03-14,1999.5064624999875,8564.82168801316,335577.30352921016,0,0,7.5589786529888245,0,0,0,4411.473003712505,5334.419935588114,10582.914489767682,366477.9980874445
2023-03-15,1558.0573130680468,7451.064379671067,251719.43232847488,0,0,0,0,0,0,2277.8912702377575,4866.384748046161,7108.072049636614,274980.90208913456
2023-03-16,1549.471326690625,8569.215905851344,220229.84641516124,0,0,0,0,0,0,1846.8690490000672,3972.369583264258,6088.04846529957,242255.8207452671
2023-03-17,1773.0112849402917,8059.618604267535,224863.18196998478,0,0,0.027473022368808483,0,0,0,2059.020727391223,4626.202750727703,6536.390584981855,247917.45339531577
2023-03-18,1317.5667385523268,8512.890367377657,178790.3962325102,0,0,0,0,0,0,2115.012148405469,3676.6984953434367,5576.308003800583,199988.87198598965
2023-03-19,1357.8988517538362,8383.300317783305,188354.88038976284,0,0,0.1343431568781662,0,0,0,2429.189083410258,5597.406599618239,5817.496181200586,211940.30576668592
2023-03-20,1346.1179439411685,8619.068416257891,208424.43151752953,0,0,5.660707691047434,0,0,0,2289.378056618632,4010.7533977190965,5390.374335161091,230085.78437491844
2023-03-21,1332.3190544166896,8715.674991750353,195656.3749812556,0,0,0,0,0,0,1783.248087480841,3531.6391894621493,5585.038759823772,216604.2950641894
2023-03-22,1310.8192805322326,9535.106833576141,180939.02486972747,0,0,0,0,0,0,2035.6139794657256,5820.3947889964675,5639.296135011724,205280.2558873098
2023-03-23,1401.0968361269177,9456.841070037182,184795.43520540785,0,0,0,0,0,0,1515.3211024820766,3250.2811333163154,5843.981315936211,206262.95666330654
2023-03-24,1340.1443760588147,8976.238041123046,177459.27704628778,0,0,0.07674623219545879,0,0,0,1588.2416728739984,3320.3934393543313,5219.1260476935,197903.49736962366
2023-03-25,1375.2521171120052,8815.351698155702,166604.36155041642,0,0,0,0,0,0,1543.4301268029942,3216.190583656596,5138.0345580458725,186692.6206341896
2023-03-26,1354.889418504145,9315.364213317223,152067.06527917,0,0,0,0,0,0,1675.8100585273983,3171.804160376249,5361.664943868071,172946.59807376307
2023-03-27,1404.234839821405,9800.337992012242,159414.94690972753,0,0,0,0,0,0,1962.6355127767815,3317.8791009413876,5241.5145829415815,181141.54893822092
2023-03-28,1598.5898980191212,7987.3003501149915,148424.660173779,0,0,0,0,0,0,1647.4694833594122,3187.6112963376663,5584.729202163311,168430.36040377352
2023-03-29,1346.3043111766692,8262.339980856907,159769.7310245585,0,0,0.07605559072595841,0,0,0,1554.394064436071,3233.427598269936,6061.075261763483,180227.34829665232
2023-03-30,1641.632349101274,8671.003066402876,161910.30389398636,0,0,1.8144665527176953,0,0,0,3243.50821850743,3269.0232952103934,6102.063075828029,184839.3483655891
2023-03-31,1660.8524964168985,9214.33435337168,161055.14947441436,0,0,135.14058795221874,0,0,0,2037.8333645258913,3099.362046774967,6350.958400311517,183553.6307237675
2023-04-01,4322.8710360836185,9222.25920127967,158074.15050866597,0,0,0,0,0,0,1540.818229451784,2997.8376551827882,6688.0219142924325,182845.95854495626
2023-04-02,1203.8162831460204,8404.978152492778,169653.86795374056,0,0,0,0,0,0,1589.7494158972163,2957.1294144512412,6501.4082199869,190310.9494397147
2023-04-03,1251.8477375738612,8167.774400951708,166374.5665276328,0,0,0.18841239278479288,0,0,0,1738.3439521738349,3078.282151135821,6504.49004256046,187115.49322442128
2023-04-04,1118.7271638911552,11348.836399134956,151119.37511862908,0,0,0,0,0,0,1896.226114591333,3039.8628157127578,6954.684698330253,175477.71231028953
2023-04-05,1231.0232760266301,8105.624725011154,158492.9876403678,0,0,0,0,0,0,2009.3208872171494,3017.667726250493,6732.64233435578,179589.266589229
2023-04-06,1219.6822050730646,8026.482131492792,151393.03236646776,0,0,0,0,0,0,1788.9406555854687,3024.887416715936,6770.448604710112,172223.47338004512
2023-04-07,1222.6578831634358,8526.654748441457,153407.6472680589,0,0,755.7425201538208,0,0,0,1782.6620628226622,3070.1293768778137,6763.835968092066,175529.32982761014
2023-04-08,1307.9894572929425,8728.313456670427,157914.48853132763,0,0,0,0,0,0,1761.4951924203058,3041.508652667095,6633.355661672385,179387.1509520508
2023-04-09,1293.4513100194138,8244.574805319064,158556.13347793734,0,0,0,0,0,0,2413.3105404204207,3003.5600977433364,6451.464971976487,179962.49520341607
2023-04-10,1216.1551488049708,7990.001320828044,161971.17095566867,0,0,1.2457384712495807,0,0,0,2129.9158744567158,2942.5833579032537,7299.304455460826,183550.37685159373
2023-04-11,1227.0054490396565,7388.072476113469,156421.8174917482,0,0,0.5249566410558534,0,0,0,1826.958187410149,3017.4594835358953,6491.2204412490155,176373.05848573745
2023-04-12,1275.5787197337208,7257.711929876928,163715.1954410069,0,0,0.07259515465264171,0,0,0,1966.7361784283619,3029.993183235746,6889.584145532454,184134.87219296876
2023-04-13,1276.3807074832757,7874.356482874,179844.70544863137,0,0,0,0,0,0,2224.7880433559944,2943.759268786337,6971.637955085733,201135.62790621672
2023-04-14,1329.020599254239,7509.095700935706,204308.46547249006,0,0,0.5292925657938077,0,0,0,2161.197121991651,2881.129862347715,7714.595137106983,225904.03318669213
2023-04-15,1266.9647051848976,7287.000986622186,170950.10906444155,0,0,0.10457832683750408,0,0,0,9980.004187046135,2843.0744944141557,7263.714496098974,199590.97251213473
2023-04-16,1301.9114562489353,7677.02022921829,170412.7939546234,0,0,0,0,0,0,2612.174445883461,2866.2379064263055,7199.468984365803,192069.6069767662
2023-04-17,1288.7071103347917,8629.124941013539,174717.5579957049,0,0,0,0,0,0,2253.009617531279,2971.999936485799,7197.638073969545,197058.0376750399
2023-04-18,1325.0609696295103,8496.341938405021,175617.4500102975,0,0,0,0,0,0,2546.58971986514,2867.464109675403,7351.096710596002,198204.0034584686
2023-04-19,1378.8704837611704,9142.299907119123,170168.97389421862,0,0,0,0,0,0,2316.382391534339,3129.8511964146,6928.3276216905415,193064.7054947384
2023-04-20,1401.9412079266463,8611.444954158591,176798.92748449044,0,0,0,0,0,0,2380.7694077016154,3204.9318391898823,7189.563611757814,199587.57850522498
2023-04-21,1448.6096113973035,7625.671075594804,179167.13476472365,0,0,0,0,0,0,2330.3239181551176,3536.2976117701564,6952.316356756801,201060.3533383978
2023-04-22,1471.752702923263,6820.186872585557,157596.9987284335,0,0,0,0,0,0,2100.774192709871,3123.786849002863,7087.1422440226925,178200.64158967778
2023-04-23,1370.291991723841,6835.037611963699,169934.29787536283,0,0,0,0,0,0,2504.358462372319,3103.7236041016113,7196.77659805662,190944.48614358093
2023-04-24,1434.2925001815827,7145.054109576255,165491.38187239587,0,0,0,0,0,0,2253.9791585279563,2896.43874994261,7694.5177610301225,186915.66415165438
2023-04-25,1434.2925001815827,7145.054109576255,165430.81294591667,0,0,0,0,0,0,2255.6419632011666,2896.43874994261,7694.509455981013,186856.7497247993
2023-04-26,1402.676078639549,7932.176830879009,161214.20007305813,0,0,377.79137974062417,0,0,0,2609.9330187824626,2884.737520605294,7919.026021978749,184340.54092368382
2023-04-27,1369.5717318415761,7527.179193380059,162635.6420602772,0,0,0,0,0,0,2093.590014283152,2737.2064083282266,7462.238154796135,183825.42756290632
2023-04-28,1315.2387085074217,7136.594749520352,199230.87868253098,0,0,0,0,0,0,2198.1847786069275,14111.06022187154,12324.236914171448,236316.19405520867
2023-04-29,1419.214651638238,6523.561002793885,163655.95763452738,0,0,0,0,0,0,2172.821397088964,2775.9706940753003,6586.387435174726,183133.9128152985
2023-04-30,1354.0255455500435,7041.030681809662,189832.68473995186,0,0,0,0,0,0,2162.8556443251236,2745.8071675556002,6660.5333981992835,209796.93717739158
2023-05-01,1363.8385210872518,7423.790202171529,179435.77276825332,0,0,0,0,0,0,2237.338482085613,3059.0372882903016,6750.807244152357,200270.58450604038
2023-05-02,1396.3896713711385,6629.996810892933,190609.82454464,0,0,652.1103946638993,0,0,0,2357.0030411175653,2801.643707178274,6589.54914180116,211036.517311665
2023-05-03,1449.5651938370052,6765.397060654532,179733.77259951216,0,0,0,0,0,0,2336.638565955677,2832.150893308014,7097.537059983294,200215.0613732507
2023-05-04,1321.7905342181493,6645.256775879278,161934.9315034567,0,0,0,0,0,0,2438.3712360784607,2783.4400908690814,6867.30247883576,181991.09261933743
2023-05-05,1211.2085041304867,6766.496639242712,168015.2084981567,0,0,0,0,0,0,2883.090908359043,2649.456962991695,7167.461784668027,188692.92329754864
2023-05-06,1234.8237780016052,6920.148306874299,161950.19926538167,0,0,0,0,0,0,2536.743624526726,2736.4801306411255,7062.453253861999,182440.8483592874
2023-05-07,1306.6540771557236,6796.243234358343,153165.78956476622,0,0,0,0,0,0,2452.091875445721,2755.844237146848,6690.988544577252,173167.6115334501
2023-05-08,1305.3705227718326,8024.053931502674,202310.6976824255,0,0,0,0,0,0,2354.4507642672047,2882.5624530026303,7015.453626491278,223892.58898046115
2023-05-09,1226.9198444391363,6696.617432769003,166402.49311866047,0,0,0,0,0,0,2271.5337105424846,2793.6046938124555,6607.541842390623,185998.71064261417
2023-05-10,1308.419995203155,7123.2984023659765,176950.287314051,0,0,0,0,0,0,1056.4622489004682,2924.8299142993374,3879.0448749576476,193242.34274977757
2023-05-11,1261.3465806509878,7217.848629669596,173685.69353777682,0,0,0,0,0,0,0,3344.1156641312155,0,185509.00441222862
2023-05-12,1305.3614830996737,8359.968310174552,172767.5734128082,0,0,0,0,0,0,2490.633490411364,3124.0641276338906,0,188047.6008241277
2023-05-13,1239.3383163005024,10387.998386212515,173858.338348589,0,0,0,0,0,0,4265.380422315274,2832.7660304944698,0,192583.82150391175
2023-05-14,1269.386701727909,8810.806610239875,171715.5774887038,0,0,0,0,0,0,2841.4688849526497,2828.312873909525,0,187465.55255953374
2023-05-15,1216.1256447191276,8599.870659107466,168581.49139586854,0,0,0,0,0,0,2547.2416464258135,2791.7728666050098,0,183736.502212726
2023-05-16,1313.61638767211,10483.33589015481,171502.37451495405,0,0,0,0,0,0,2469.2116747398773,2787.6884460922633,0,188556.22691361312
2023-05-17,1228.0872465591667,8048.587155304267,173780.152397669,0,0,0,0,0,0,2764.9952108442794,2695.2762439754697,0,188517.09825435217
2023-05-18,1296.328873251515,7404.80457644099,177560.9229244567,0,0,0,0,0,0,2880.213830522047,2766.574956897921,0,191908.84516156916
2023-05-19,1110.302226634774,7341.778754749656,170774.31995827108,0,0,0,0,0,0,2792.7765910533285,1904.9302245926408,0,183924.1077553015
2023-05-20,1338.975908898263,7361.149607843225,177017.6578781438,0,0,0,0,0,0,2786.245493040889,1889.5646059016576,0,190393.59349382782
2023-05-21,1209.2996444446528,7305.52618707599,166233.100206712,0,0,0,0,0,0,2802.2650370687675,1877.9255076200907,0,179428.11658292153
2023-05-22,1343.5707569228239,7502.557031803032,167409.3465413554,0,0,0,0,0,0,2993.4609184645883,1841.5639156920067,0,181090.49916423784
2023-05-23,1253.2655629178666,7451.511952737698,179646.81420552856,0,0,0,0,0,0,3172.0515574333076,1879.5098192559349,0,193403.15309787335
2023-05-24,1227.8334005762335,7648.867261266708,170961.23930183522,0,0,0,0,0,0,2913.5030892137497,1849.7969765078215,0,184601.24002939972
2023-05-25,1285.9080787055018,7486.391955406102,175292.71231361773,0,0,0,0,0,0,2751.9958660403445,1915.7994202385405,0,188732.80763400823
2023-05-26,1262.4135805281924,7078.586279608669,176533.55550787758,0,0,0,0,0,0,2706.6758472816177,2081.381250828234,0,189662.6124661243
2023-05-27,1308.0330458698022,7397.42699916181,173067.72451855754,0,0,0,0,0,0,2640.5479585281605,2661.4686770156627,0,187075.20119913298
2023-05-28,1311.0027395373213,7888.006131507054,186375.81646795353,0,0,0,0,0,0,2802.5155501380464,2541.941919970627,7764.362591139652,208683.64540024623
2023-05-29,3108.131289443211,7490.768996768255,173008.61596119075,0,0,1.433269,0,0,0,2780.5918395710846,2450.7474239444896,7379.329389508015,196219.61816942578
2023-05-30,6835.981278974944,7471.708214241591,173688.9779686111,0,0,0,0,0,0,2581.6572957379044,2485.258377124578,7476.099728715291,200539.68286340544
2023-05-31,4107.507171461057,7887.122278116979,177298.98673616472,0,0,0,0,0,0,2848.166158895572,2485.695530333289,7631.470493193659,202258.9483681653
2023-06-01,4264.875807163463,7510.927006102869,169410.742837366,0,0,0,0,0,0,2606.5396782502003,2497.777556921464,7534.801770859098,193825.66465666308
2023-06-02,4363.074652892374,7250.947086934848,190376.97516323402,0,0,0,0,0,0,2696.01906437924,2286.8383523450793,7564.1222371746035,214537.97655696014
2023-06-03,3021.299328817636,7223.540546902764,179389.91912277177,0,0,1.87282471990985,0,0,0,2957.5321081478164,2281.83255442171,7301.958529091568,202177.95501487318
2023-06-04,2640.0906869716378,7538.792739819499,180778.82347916422,0,0,0,0,0,0,3166.8921237603513,2272.8069232660287,7225.295308751435,203622.7012617332
2023-06-05,2912.848200246277,7850.067468593882,196056.18177808492,0,0,0,0,0,0,3016.1786070716403,2462.009620354356,7513.092733227493,219810.37840757857
2023-06-06,2532.653446760566,8091.218380788623,180030.79180777518,0,0,0,0,0,0,3077.463488408903,2383.3814676742027,7962.481899320095,204077.9904907276
2023-06-07,2432.4125996241874,7285.737771939267,189188.0636945618,0,0,0.071559808254864,0,5.6460269614689,0,3154.0623726690746,2325.6409535757966,8460.365113863136,212852.000093003
